384,1046,1960,DIME,0,0.13,NULL
385,1046,1960,DIMI,0,0.55,NULL
386,1046,1960,PELO,0,1.94,NULL
387,1046,1960,NELE,1,NULL,NULL
388,1046,1960,ONTO,0,0.29,NULL
389,1046,1960,PEMA,0,0.02,NULL
390,1046,1960,PECR,1,NULL,NULL
391,1046,1960,AMLE,0,0.05,NULL
392,1047,1960,DIME,0,0.06,NULL
393,1047,1960,DIMI,0,0.94,NULL
394,1047,1960,DIOR,0,0.14,NULL
395,1047,1960,PELO,0,1.03,NULL
396,1047,1960,ONTO,0,0.29,NULL
397,1047,1960,PEMA,0,0.02,NULL
398,1047,1960,AMLE,0,0.1,NULL
399,1048,1960,DIME,0,0.38,NULL
400,1048,1960,DIMI,0,1.28,NULL
401,1048,1960,DIOR,0,0.63,NULL
402,1048,1960,PELO,0,1.58,NULL
403,1048,1960,ONTO,0,0.23,NULL
404,1048,1960,AMLE,0,0.18,NULL
405,1049,1960,DIMI,0,2.13,NULL
406,1049,1960,PELO,0,1.45,NULL
407,1049,1960,AMLE,0,0.33,NULL
408,1050,1960,DIMI,0,1.37,NULL
409,1050,1960,PELO,0,0.05,NULL
410,1051,1960,DIME,0,0.91,NULL
411,1051,1960,DIOR,0,0.14,NULL
412,1051,1960,PELO,0,0.41,NULL
413,1051,1960,ONTO,0,0.07,NULL
414,1051,1960,AMLE,0,0.36,NULL
415,1052,1960,DIOR,0,0.28,NULL
416,1053,1960,PELO,0,0.14,NULL
417,1053,1960,AMLE,0,0.27,NULL
418,1054,1960,CHFO,0,0.13,NULL
419,1054,1960,DIME,0,0.88,NULL
420,1054,1960,PELO,0,2.38,NULL
421,1054,1960,ONTO,0,0.12,NULL
422,1055,1960,DIME,0,1.13,NULL
423,1055,1960,DIOR,0,0.14,NULL
424,1055,1960,PELO,0,1.25,NULL
425,1055,1960,ONTO,0,0.12,NULL
426,1056,1960,DIME,0,0.09,NULL
427,1056,1960,DIMI,0,0.14,NULL
428,1056,1960,PELO,0,0.19,NULL
429,1056,1960,AMLE,0,0.08,NULL
430,1057,1960,CHFO,0,0.11,NULL
431,1057,1960,DIME,0,0.66,NULL
432,1057,1960,PELO,0,2.41,NULL
433,1057,1960,ONTO,0,0.61,NULL
434,1058,1960,DIME,0,0.47,NULL
435,1058,1960,PELO,0,2.69,NULL
436,1058,1960,AMLE,0,0.13,NULL
437,1059,1960,DIME,0,0.28,NULL
438,1059,1960,PELO,0,1.3,NULL
439,1060,1960,DIMI,0,0.28,NULL
440,1060,1960,PELO,0,0.88,NULL
441,1060,1960,AMLE,0,13,NULL
442,1061,1960,CHFO,0,0.11,NULL
443,1061,1960,DIME,0,0.09,NULL
444,1061,1960,DIMI,0,0.28,NULL
445,1061,1960,PELO,0,1.67,NULL
446,1061,1960,AMLE,0,0.13,NULL
447,1062,1960,CHFO,0,1.14,NULL
448,1062,1960,DIME,0,0.47,NULL
449,1062,1960,PELO,0,0.97,NULL
450,1062,1960,ONTO,0,0.61,NULL
451,1063,1960,CHFO,0,0.9,NULL
452,1063,1960,DIME,0,0.12,NULL
453,1063,1960,DIMI,0,0.38,NULL
454,1063,1960,PELO,0,1.82,NULL
455,1063,1960,ONTO,0,0.61,NULL
456,1063,1960,AMLE,0,0.08,NULL
457,1064,1960,CHFO,0,2.29,NULL
458,1064,1960,DIME,0,0.24,NULL
459,1064,1960,DIMI,0,0.38,NULL
460,1064,1960,PELO,0,0.2,NULL
461,1065,1960,CHFO,0,0.56,NULL
462,1065,1960,DIME,0,0.19,NULL
463,1065,1960,DIMI,0,0.56,NULL
464,1065,1960,PELO,0,0.48,NULL
465,1065,1960,PECR,1,NULL,NULL
466,1065,1960,AMLE,0,0.23,NULL
467,1066,1960,CHFO,0,0.23,NULL
468,1066,1960,DIMI,0,0.42,NULL
469,1066,1960,PELO,0,0.39,NULL
470,1066,1960,ONTO,0,0.61,NULL
471,1066,1960,AMLE,0,0.08,NULL
472,1067,1960,DIME,0,0.19,NULL
473,1067,1960,PEMA,0,0.02,NULL
474,1068,1960,CHFO,0,1.47,NULL
475,1068,1960,DIME,0,1.71,NULL
476,1068,1960,PELO,0,0.19,NULL
477,1069,1960,CHFO,0,2.28,NULL
478,1069,1960,DIME,0,0.38,NULL
479,1069,1960,DIMI,0,0.14,NULL
480,1069,1960,PECR,1,NULL,NULL
481,1070,1960,CHFO,0,0.79,NULL
482,1070,1960,DIME,0,0.78,NULL
483,1070,1960,PELO,0,0.96,NULL
484,1070,1960,AMLE,0,0.16,NULL
